iter	MAPE	MAE
903	0.08494711381	5620291.527
904	0.08493625373	5619978.232
905	0.08492699289	5619648.063
906	0.08489218991	5616441.797
907	0.08485835785	5614733.143
908	0.08483055212	5612261.844
909	0.08480278767	5611125.261
910	0.08475167408	5609451.511
911	0.08471604651	5608777.491
912	0.08468460147	5607101.969
913	0.0846727839	5606873.798
914	0.08465330467	5606599.115
915	0.08459514032	5604445.911
916	0.08454822331	5603163.699
917	0.08453837767	5603025.914
918	0.08450535927	5602312.609
919	0.08448586532	5601939.184
920	0.08446565856	5600835.98
921	0.08446139426	5600780.244
922	0.08445156416	5600410.346
923	0.08437716006	5596765.751
924	0.08434643817	5595717.574
925	0.08425042625	5584547.655
926	0.08423018735	5583644.486
927	0.08422460743	5583539.344
928	0.08419707226	5582748.09
929	0.08417151158	5581704.444
930	0.08416252805	5581542.73
931	0.08412438051	5579471.162
